Ticker,Predicted PE (Cluster),PE Difference (Cluster),Valuation Signal (Cluster),Cluster R²,Cluster Adj R²,Cluster F p-value,Cluster Residual SE,Source Cluster,Sector,PE Ratio (Current),EPS Growth (ROE x Retention),Beta,Payout Ratio,Predicted PE (Index),PE Difference (Index),Valuation Signal (Index),Index R²,Index Adj R²,Index F p-value,Index Residual SE,Combined Signal
ECL,22.61,13.74,Overvalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Materials,36.352132049518566,0.1422785994968,1.024,0.36810002,27.62,8.73,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
EMR,28.82,3.46,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,32.27941176470588,0.045924606,1.278,0.5239,30.74,1.54,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
FAST,31.63,10.85,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,42.47706422018348,0.065649852,0.837,0.8028,25.33,17.15,Overvalued,0.0927,0.0854,0.0,14.8874,Conflicting
FDX,22.95,-3.64,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,19.307528029898556,0.1101467289999999,1.286,0.3059,30.75,-11.44,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
GRMN,25.86,1.84,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Consumer Discretionary,27.6981351981352,0.118381472,0.968,0.4016,27.23,0.47,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
GEN,23.1,-3.63,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Information Technology,19.474226804123713,0.13034019,1.149,0.5155,28.74,-9.27,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
GPN,38.11,-23.65,Undervalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,14.458239277652371,0.0373522324824,0.765,0.22569999,26.41,-11.95,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
GS,23.75,-6.94,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,16.80701071080818,0.100797192,1.311,0.2728,31.18,-14.37,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
HON,29.09,4.02,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,33.10966810966811,0.0888885490679999,0.915,0.65989995,26.37,6.74,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
HUBB,20.98,8.87,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,29.846014492753625,0.1655848789083999,0.997,0.32529998,27.24,2.61,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
IEX,30.03,-0.36,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,29.66822429906542,0.06911634,0.98,0.4399,27.72,1.95,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
ICE,28.26,-0.01,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,28.246100519930675,0.07929672,1.043,0.3328,28.49,-0.24,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
JCI,24.44,20.18,Overvalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,44.62080536912752,0.061076484832,1.402,0.5168,31.74,12.88,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
JPM,25.66,-11.03,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,14.633050424363455,0.114599809103,1.043,0.2897,28.3,-13.67,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
LH,29.2,-3.03,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Health Care,26.16826003824092,0.076158723,0.985,0.2753,28.07,-1.9,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
LEN,26.88,-14.44,Undervalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Consumer Discretionary,12.444604316546762,0.0575172719999999,1.487,0.2878,33.42,-20.98,Undervalued,0.0927,0.0854,0.0,14.8874,Strong Undervalued
MS,25.64,-9.4,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,16.23996082272282,0.097259606,1.182,0.3771,29.68,-13.44,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NDAQ,26.58,1.46,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,28.042071197411005,0.100700306,1.024,0.3398,28.09,-0.05,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NWSA,32.38,-0.69,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Communication Services,31.68831168831169,0.0468535869999999,0.924,0.2597,27.74,3.95,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NWS,31.99,4.52,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Communication Services,36.506493506493506,0.0468535869999999,0.924,0.2597,27.71,8.8,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NDSN,25.53,2.97,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,28.50487540628386,0.1142210009999999,1.012,0.3463,27.83,0.67,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NSC,22.6,-0.03,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,22.570532915360506,0.1109647257744,1.31,0.42349997,30.72,-8.15,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NTRS,25.85,-9.56,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,16.29438717067583,0.087063876,1.242,0.3547,30.43,-14.14,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
NXPI,21.49,2.95,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Information Technology,24.440954773869347,0.101383697102,1.467,0.5102,32.23,-7.79,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
PCAR,26.9,-0.66,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,26.235033259423503,0.091397306,1.064,0.2927,28.68,-2.44,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
PKG,31.26,-7.43,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Materials,23.82983682983683,0.071750056,0.918,0.5828,26.79,-2.96,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
PNR,21.53,0.31,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,21.83715012722646,0.130298497455,1.242,0.2545,30.21,-8.37,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
POOL,17.35,1.34,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Consumer Discretionary,18.686003683241253,0.179774831124,1.262,0.4562,29.55,-10.86,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
PPG,23.52,-8.6,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Materials,14.91907514450867,0.126103691,1.155,0.4017,29.08,-14.16,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
QCOM,28.01,-2.45,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Information Technology,25.564516129032256,0.06235644,1.279,0.7097,30.28,-4.72,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
RJF,24.06,-10.15,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,13.913894324853228,0.1370947422876,1.01,0.19940001,27.96,-14.05,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
ROK,19.33,22.34,Overvalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,41.6689497716895,0.093306216,1.541,0.6069,32.64,9.03,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
ROP,31.92,-6.8,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Information Technology,25.1210415200563,0.060863004,0.89,0.2324,27.36,-2.24,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
LUV,49.6,-2.01,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,47.59493670886076,0.004263432,1.184,0.9114,28.94,18.65,Overvalued,0.0927,0.0854,0.0,14.8874,Conflicting
STT,26.07,-12.37,Undervalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,13.702127659574469,0.073070488,1.384,0.3404,32.07,-18.37,Undervalued,0.0927,0.0854,0.0,14.8874,Strong Undervalued
STE,28.68,1.82,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Health Care,30.50348675034868,0.0696436019064,1.07,0.33470002,28.84,1.66,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
SYK,28.23,11.29,Overvalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Health Care,39.5160905840286,0.089750208,0.926,0.4048,27.03,12.49,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
SYF,16.17,-8.8,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,7.372844827586207,0.1866443519088399,1.381,0.123900004,31.45,-24.08,Undervalued,0.0927,0.0854,0.0,14.8874,Conflicting
TEL,24.14,5.99,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Information Technology,30.125360230547543,0.0964854147806,1.259,0.40060002,30.35,-0.22,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
UNP,16.98,3.43,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,20.40950792326939,0.220418043,0.968,0.4541,26.19,-5.78,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
DIS,22.55,-8.32,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Communication Services,14.228276877761411,0.098103816,1.441,0.1841,32.75,-18.52,Undervalued,0.0927,0.0854,0.0,14.8874,Conflicting
WFC,28.25,-15.37,Undervalued,0.2159,0.1797,0.0012,11.1282,cluster_1,Financials,12.875399361022364,0.085455888,1.056,0.2716,28.76,-15.88,Undervalued,0.0927,0.0854,0.0,14.8874,Strong Undervalued
XYL,29.54,1.39,Fairly Valued,0.2159,0.1797,0.0012,11.1282,cluster_1,Industrials,30.933673469387756,0.049687528,1.174,0.4082,29.91,1.02,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
AKAM,30.7,7.74,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Information Technology,38.43648208469055,0.091730006,0.594,0.0,24.37,14.07,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
ALL,10.2,-4.76,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,5.440998685939554,0.3536465975269199,0.224,0.105100006,18.49,-13.05,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
AMGN,14.27,10.18,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Health Care,24.45115952213633,0.3512008969,0.465,0.669,19.35,5.1,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
APA,22.01,-11.47,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Energy,10.536340852130325,0.1897480850639999,0.484,0.25059998,22.12,-11.58,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
ACGL,22.15,-13.81,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,8.339655172413792,0.19540001,0.384,0.0,21.75,-13.41,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
AJG,26.42,11.49,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,37.91114982578397,0.0377758213812,0.683,0.45299998,24.95,12.96,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
AIZ,26.61,-13.73,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,12.884297520661155,0.1281936338202,0.56,0.19370002,23.58,-10.7,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
BRK-B,35.92,-20.54,Undervalued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,15.383499838865614,0.09809,0.699,0.0,25.72,-10.34,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
BIIB,19.81,0.34,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Health Care,20.152272727272727,0.07394,0.162,0.0,20.43,-0.28,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
BSX,35.68,-3.3,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Health Care,32.381443298969074,0.12445,0.782,0.0,26.09,6.29,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
BRO,36.62,-15.75,Undervalued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,20.870253164556964,0.0904142051226,0.826,0.19459999,26.54,-5.67,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
CBOE,20.35,7.5,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,27.853025936599423,0.17307424,0.369,0.2591,20.96,6.89,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
CF,23.97,-9.48,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Materials,14.489409141583051,0.1818257723401,0.516,0.22299999,22.55,-8.06,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
CB,25.79,-13.0,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,12.78543613707165,0.122036544,0.503,0.1488,23.18,-10.39,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
CHD,24.5,6.25,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Consumer Staples,30.745033112582774,0.107358663524,0.473,0.39069998,22.34,8.41,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
CME,18.03,9.29,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,27.31512981199642,0.0814200029499999,0.296,0.44799998,20.68,6.64,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
CTVA,27.57,21.26,Overvalued,0.1539,0.1109,0.019,14.5399,cluster_2,Materials,48.83428571428571,0.029844,0.68,0.4,25.04,23.79,Overvalued,0.0927,0.0854,0.0,14.8874,Strong Overvalued
DVN,24.88,-13.01,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Energy,11.86810551558753,0.1365317262264,0.526,0.23020001,23.08,-11.21,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
DG,19.57,-2.09,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Consumer Staples,17.48029197080292,0.1244925665549999,0.34,0.3445,21.03,-3.55,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
EA,31.48,44.77,Overvalued,0.1539,0.1109,0.019,14.5399,cluster_2,Communication Services,76.25468164794007,0.071733158,0.725,0.2846,25.21,51.04,Overvalued,0.0927,0.0854,0.0,14.8874,Strong Overvalued
EQT,32.18,-14.14,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Energy,18.036253776435046,0.072722518,0.693,0.1926,25.4,-7.36,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
FDS,29.24,-14.6,Undervalued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,14.641800643086816,0.201334196,0.724,0.2831,24.3,-9.66,Fairly Valued,0.0927,0.0854,0.0,14.8874,Conflicting
FOXA,25.55,-11.49,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Communication Services,14.057553956834532,0.1460404629999999,0.505,0.1319,23.0,-8.94,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
FOX,25.41,-12.73,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Communication Services,12.678657074340528,0.1460404629999999,0.505,0.1319,23.01,-10.33,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
GD,21.33,1.25,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Industrials,22.580206985769724,0.1080139868195997,0.387,0.38830003,21.52,1.06,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
GILD,18.66,1.95,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Health Care,20.60619469026549,0.217057045,0.404,0.4661,20.52,0.09,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
GL,23.21,-13.07,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,10.13503909026297,0.1900776488235599,0.467,0.076799996,22.39,-12.25,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
HAL,29.79,-4.34,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Energy,25.44666666666667,0.0671019543177999,0.693,0.45330003,24.84,0.61,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
HIG,24.14,-13.92,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,10.224474474474476,0.1814339701656,0.528,0.16219999,22.85,-12.63,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
HOLX,34.0,-2.61,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Health Care,31.390041493775936,0.108559996,0.703,0.0,25.44,5.95,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
HII,21.06,4.71,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Industrials,25.771280051981805,0.0804081278959999,0.356,0.35279998,21.52,4.25,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
JKHY,30.34,-7.78,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Financials,22.561604584527217,0.1619985591432,0.718,0.33290002,24.47,-1.91,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
J,33.07,0.71,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Industrials,33.77836411609499,0.064415298,0.752,0.3377,25.67,8.11,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
JNJ,17.46,4.57,Fairly Valued,0.1539,0.1109,0.019,14.5399,cluster_2,Health Care,22.03445149592022,0.18706018932,0.329,0.466,20.03,2.0,Fairly Valued,0.0927,0.0854,0.0,14.8874,Fairly Valued
